,Customer ID,Gender,Age,Under 30,Senior Citizen,Tenure in Months,Contract,Internet Service,Avg Monthly Long Distance Charges,Monthly Charge,Total Charges,Satisfaction Score,CLTV,Customer Status
1818,2430-USGXP,Male,44,No,No,24,Month-to-Month,Yes,34.62,101.05,2391.8,1,4766,Churned
1819,5955-ERIHD,Male,53,No,No,18,Month-to-Month,Yes,31.49,94.7,1687.95,1,2206,Churned
1820,5949-EBSQK,Male,44,No,No,4,Month-to-Month,Yes,27.24,61.45,229.55,2,2131,Churned
1821,7274-RTAPZ,Male,20,Yes,No,1,Month-to-Month,Yes,7.15,90.55,90.55,1,3898,Churned
1822,0311-UNPFF,Female,58,No,No,26,Month-to-Month,Yes,38.09,88.8,2274.35,2,4910,Churned
1823,3834-XUIFC,Male,23,Yes,No,7,Month-to-Month,Yes,18.83,85.2,602.55,1,3905,Churned
1824,7599-FKVXZ,Male,54,No,No,42,Month-to-Month,Yes,2.41,106.15,4512.7,1,2265,Churned
1825,8229-TNIQA,Female,36,No,No,4,Month-to-Month,Yes,39.9,45.3,196.95,2,3443,Churned
1826,6221-AVQYL,Male,37,No,No,2,Month-to-Month,Yes,2.96,73.25,131.05,1,2919,Churned
1827,7743-EXURX,Male,47,No,No,8,Month-to-Month,Yes,3.85,51.05,415.05,1,3758,Churned
1828,5569-KGJHX,Female,63,No,No,9,Month-to-Month,Yes,14.21,85.35,754.65,3,2445,Churned
1829,7730-IUTDZ,Male,63,No,No,43,Month-to-Month,Yes,34.0,75.2,3198.6,1,4673,Churned
1830,0426-TIRNE,Female,54,No,No,1,Month-to-Month,No,15.51,20.9,20.9,3,5527,Churned
1831,7587-RZNME,Male,23,Yes,No,3,Month-to-Month,Yes,48.84,43.3,123.65,3,4849,Churned
1832,0748-RDGGM,Male,38,No,No,70,One Year,Yes,39.63,109.5,7534.65,2,6136,Churned
1833,3746-EUBYR,Male,63,No,No,1,Month-to-Month,Yes,44.73,74.6,74.6,1,5861,Churned
1834,2332-EFBJY,Male,35,No,No,16,Month-to-Month,No,5.74,19.7,342.4,1,3438,Churned
1835,9474-PHLYD,Female,25,Yes,No,15,Month-to-Month,Yes,36.34,59.45,892.65,1,5129,Churned
1836,2165-VOEGB,Female,23,Yes,No,46,One Year,Yes,43.04,105.2,4822.85,2,3322,Churned
1837,2219-MVUSO,Male,59,No,No,8,Month-to-Month,Yes,35.53,45.15,438.4,2,3721,Churned
1838,8914-RBTSB,Male,62,No,No,31,Month-to-Month,Yes,2.12,93.8,3019.5,1,4115,Churned
1839,0963-ZBDRN,Male,45,No,No,32,Month-to-Month,Yes,25.21,96.2,3183.4,3,3606,Churned
1840,7594-RQHXR,Female,20,Yes,No,1,Month-to-Month,Yes,21.72,79.6,79.6,2,3108,Churned
1841,6331-EWIEB,Male,49,No,No,20,Month-to-Month,Yes,1.36,85.25,1734.5,2,2414,Churned
1842,5998-VVEJY,Male,34,No,No,26,Month-to-Month,Yes,24.16,80.5,2088.8,3,2729,Churned
1843,4317-VTEOA,Male,61,No,No,1,Month-to-Month,Yes,43.03,50.75,50.75,2,5355,Churned
1844,1670-SVOWZ,Female,57,No,No,14,Month-to-Month,Yes,7.62,89.65,1208.35,1,2504,Churned
1845,7541-YLXCL,Male,25,Yes,No,36,One Year,Yes,26.51,65.4,2498.4,1,5220,Churned
1846,0260-ZDLGK,Female,50,No,No,9,Month-to-Month,Yes,35.49,72.9,651.4,1,3585,Churned
1847,8722-NGNBH,Male,25,Yes,No,5,Month-to-Month,Yes,0.0,40.0,223.45,1,3125,Churned
1848,0133-BMFZO,Female,40,No,No,2,Month-to-Month,Yes,36.81,86.25,181.65,2,3529,Churned
1849,6128-CZOMY,Female,43,No,No,1,Month-to-Month,Yes,36.99,45.65,45.65,2,4689,Churned
1850,9540-JYROE,Male,30,No,No,8,Month-to-Month,Yes,13.04,70.1,551.35,1,2899,Churned
1851,3656-TKRVZ,Female,19,Yes,No,3,Month-to-Month,Yes,1.24,55.35,165.2,2,5787,Churned
1852,1501-SGHBW,Male,34,No,No,2,Month-to-Month,Yes,19.52,45.85,81.0,1,3843,Churned
1853,3208-YPIOE,Male,64,No,No,39,Month-to-Month,Yes,36.17,75.25,3017.65,3,4696,Churned
1854,2612-RANWT,Female,24,Yes,No,12,Month-to-Month,Yes,30.54,100.15,1164.3,2,3682,Churned
1855,2933-FILNV,Female,53,No,No,2,Month-to-Month,Yes,0.0,24.4,36.55,3,2635,Churned
1856,9986-BONCE,Female,36,No,No,4,Month-to-Month,No,2.01,20.95,85.5,1,5822,Churned
1857,4083-EUGRJ,Male,37,No,No,9,Month-to-Month,No,8.91,20.25,178.5,1,3361,Churned
1858,6410-LEFEN,Female,38,No,No,9,Month-to-Month,Yes,15.62,45.15,416.45,1,3757,Churned
1859,3194-ORPIK,Female,59,No,No,50,Month-to-Month,Yes,35.33,84.4,4116.15,1,5135,Churned
1860,8816-VXNZD,Female,36,No,No,1,Month-to-Month,Yes,5.94,75.1,75.1,2,4335,Churned
1861,9378-FXTIZ,Female,50,No,No,54,One Year,Yes,42.1,70.15,3715.65,3,4596,Churned
1862,1723-HKXJQ,Male,64,No,No,42,Month-to-Month,Yes,18.79,101.75,4273.45,2,5545,Churned
1863,7825-GKXMW,Female,41,No,No,1,Month-to-Month,Yes,22.11,45.8,45.8,1,5973,Churned
1864,1240-KNSEZ,Male,63,No,No,1,Month-to-Month,No,40.83,20.1,20.1,3,4933,Churned
1865,0836-SEYLU,Male,64,No,No,9,Month-to-Month,Yes,0.0,40.65,328.95,1,4800,Churned
1866,3716-BDVDB,Male,62,No,No,1,Month-to-Month,Yes,38.66,69.1,69.1,1,5795,Churned
1867,5899-MQZZL,Female,25,Yes,No,13,Month-to-Month,Yes,6.03,75.0,999.45,2,2189,Churned
1868,6849-OYAMU,Male,56,No,No,19,One Year,Yes,43.95,100.0,1888.65,2,2608,Churned
1869,6038-GCYEC,Female,25,Yes,No,24,Month-to-Month,Yes,0.0,54.15,1240.25,1,5153,Churned
1870,1150-WFARN,Female,59,No,No,67,Two Year,Yes,32.15,108.75,7156.2,1,5516,Churned
1871,3144-AUDBS,Female,59,No,No,6,Month-to-Month,Yes,6.94,49.15,270.8,1,5271,Churned
1872,5616-PRTNT,Male,30,No,No,20,Month-to-Month,No,22.78,19.4,374.5,2,3785,Churned
1873,6688-UZPWD,Female,36,No,No,11,Month-to-Month,Yes,7.89,102.0,1145.35,1,5750,Churned
1874,2839-RFSQE,Female,60,No,No,2,Month-to-Month,No,24.71,20.65,38.7,2,3845,Churned
1875,0968-GSIKN,Female,23,Yes,No,1,Month-to-Month,Yes,30.6,70.8,70.8,3,3901,Churned
1876,1965-DDBWU,Male,37,No,No,16,Month-to-Month,Yes,11.96,89.05,1448.6,3,5953,Churned
1877,9057-SIHCH,Female,48,No,No,3,Month-to-Month,Yes,9.95,96.6,291.9,1,3260,Churned
1878,6771-XWBDM,Female,47,No,No,57,Month-to-Month,Yes,40.13,104.5,5921.35,1,4471,Churned
1879,8601-QACRS,Female,54,No,No,5,Month-to-Month,Yes,37.1,50.6,249.95,2,2353,Churned
1880,2391-SOORI,Male,40,No,No,4,Month-to-Month,Yes,26.04,49.35,219.65,1,5858,Churned
1881,2645-QTLMB,Male,22,Yes,No,7,Month-to-Month,Yes,12.05,94.25,669.0,3,5267,Churned
1882,4806-HIPDW,Female,64,No,No,1,Month-to-Month,Yes,21.65,68.95,68.95,2,5644,Churned
1883,8443-ZRDBZ,Male,62,No,No,4,Month-to-Month,Yes,42.44,76.05,318.9,1,3685,Churned
1884,9136-ALYBR,Male,44,No,No,1,Month-to-Month,Yes,0.0,24.45,24.45,3,2121,Churned
1885,7479-NITWS,Male,35,No,No,7,Month-to-Month,Yes,36.84,89.35,631.85,1,4154,Churned
1886,2959-MJHIC,Male,60,No,No,4,Month-to-Month,Yes,32.43,80.35,307.4,1,4167,Churned
1887,5960-WPXQM,Male,24,Yes,No,1,Month-to-Month,Yes,31.34,79.05,79.05,1,3555,Churned
1888,0684-AOSIH,Male,42,No,No,1,Month-to-Month,Yes,12.04,95.0,95.0,1,4489,Churned
1889,8260-NGFNY,Female,29,Yes,No,1,Month-to-Month,Yes,0.0,25.2,25.2,2,3196,Churned
1890,1725-IQNIY,Male,34,No,No,54,Two Year,Yes,42.09,109.75,6110.2,2,6274,Churned
1891,6598-RFFVI,Male,56,No,No,2,One Year,No,15.79,19.3,28.3,3,2279,Churned
1892,8614-VGMMV,Female,33,No,No,15,Month-to-Month,Yes,9.71,49.1,679.55,1,5209,Churned
1893,2930-UOTMB,Female,29,Yes,No,31,Month-to-Month,Yes,31.14,65.25,1994.3,1,4403,Churned
1894,2533-QVMSK,Male,46,No,No,61,Two Year,Yes,26.94,94.1,5638.3,3,6295,Churned
1895,8625-AZYZY,Male,51,No,No,24,Month-to-Month,Yes,3.0,104.65,2542.45,3,4734,Churned
1896,9306-CPCBC,Female,44,No,No,3,Month-to-Month,Yes,35.54,74.25,210.3,3,3207,Churned
1897,2656-TABEH,Male,57,No,No,4,Month-to-Month,Yes,28.22,100.2,420.2,2,2650,Churned
1898,2325-ZUSFD,Female,46,No,No,57,One Year,Yes,36.65,70.1,3913.3,1,4669,Churned
1899,3932-CMDTD,Female,29,Yes,No,4,One Year,Yes,43.45,105.65,443.9,2,4663,Churned
1900,3594-UVONA,Female,27,Yes,No,35,One Year,Yes,8.8,85.95,3110.1,1,3833,Churned
1901,0004-TLHLJ,Male,50,No,No,4,Month-to-Month,Yes,33.65,73.9,280.85,1,4479,Churned
1902,5089-IFSDP,Female,39,No,No,58,Two Year,Yes,27.99,109.45,6144.55,1,6424,Churned
1903,4817-VYYWS,Female,21,Yes,No,30,Month-to-Month,Yes,11.73,100.2,2983.8,1,3598,Churned
1904,1396-QWFBJ,Female,32,No,No,21,Month-to-Month,Yes,5.07,74.05,1565.7,3,5630,Churned
1905,5299-SJCZT,Male,57,No,No,3,Month-to-Month,Yes,21.86,101.55,298.35,3,4480,Churned
1906,2898-LSJGD,Female,30,No,No,21,One Year,Yes,0.0,55.95,1157.05,1,5531,Churned
1907,7359-PTSXY,Male,36,No,No,1,Month-to-Month,Yes,24.24,45.75,45.75,1,3531,Churned
1908,4503-BDXBD,Male,41,No,No,11,Month-to-Month,Yes,25.24,74.95,815.5,1,4251,Churned
1909,6086-ESGRL,Female,53,No,No,1,Month-to-Month,Yes,4.67,80.15,80.15,1,3947,Churned
1910,3886-CERTZ,Female,57,No,No,72,One Year,Yes,31.13,109.25,8109.8,1,4261,Churned
1911,5759-RCVCB,Female,20,Yes,No,3,Month-to-Month,Yes,0.0,35.2,108.95,1,5450,Churned
1912,6372-RFVNS,Female,55,No,No,1,Month-to-Month,Yes,28.04,78.8,78.8,3,5075,Churned
1913,8938-UMKPI,Female,42,No,No,47,Month-to-Month,Yes,35.97,106.4,5127.95,1,4804,Churned
1914,0991-BRRFB,Male,31,No,No,18,Month-to-Month,Yes,20.86,49.4,874.8,1,4028,Churned
1915,6319-IEJWJ,Male,63,No,No,20,Month-to-Month,Yes,49.69,90.2,1776.55,1,2058,Churned
1916,9025-AOMKI,Female,42,No,No,6,Month-to-Month,Yes,43.8,93.55,536.4,2,5617,Churned
1917,5275-SQEIZ,Male,64,No,No,1,Month-to-Month,Yes,14.91,80.85,80.85,1,3096,Churned
1918,7716-YTYHG,Female,41,No,No,48,One Year,Yes,23.95,82.05,4029.95,2,3365,Churned
1919,4390-KYULV,Male,41,No,No,3,Month-to-Month,No,37.61,20.55,51.15,1,4115,Churned
1920,8945-GRKHX,Female,41,No,No,1,Month-to-Month,Yes,46.09,78.65,78.65,1,2728,Churned
1921,6959-UWKHF,Male,47,No,No,1,Month-to-Month,Yes,4.02,42.9,42.9,1,4895,Churned
1922,3815-SLMEF,Female,26,Yes,No,3,Month-to-Month,Yes,0.0,34.25,139.35,1,2802,Churned
1923,5154-VEKBL,Female,30,No,No,9,Month-to-Month,Yes,0.0,58.5,539.85,1,3032,Churned
1924,4587-VVTOX,Female,23,Yes,No,6,Month-to-Month,Yes,27.44,105.3,545.2,1,4163,Churned
1925,4652-NNHNY,Male,32,No,No,16,Month-to-Month,Yes,17.96,73.85,1284.2,1,3226,Churned
1926,8515-OCTJS,Female,61,No,No,25,Two Year,No,19.75,24.75,692.1,3,4931,Churned
1927,5261-QSHQM,Female,31,No,No,4,Month-to-Month,Yes,0.0,24.45,86.6,1,4909,Churned
1928,8868-WOZGU,Male,33,No,No,28,Month-to-Month,Yes,30.48,105.7,2979.5,3,2464,Churned
1929,1334-FJSVR,Male,64,No,No,1,Month-to-Month,Yes,0.0,24.25,24.25,1,2846,Churned
1930,7625-XCQRH,Female,48,No,No,11,Month-to-Month,Yes,15.6,76.5,837.95,3,2291,Churned
1931,1731-TVIUK,Female,47,No,No,4,Month-to-Month,Yes,7.39,93.5,362.2,2,4554,Churned
1932,0618-XWMSS,Male,60,No,No,28,Month-to-Month,Yes,44.28,74.9,2068.55,1,5392,Churned
1933,2565-JSLRY,Male,21,Yes,No,1,Month-to-Month,No,20.26,24.05,24.05,2,3162,Churned
1934,6689-KXGBO,Female,36,No,No,1,Month-to-Month,Yes,30.96,50.55,50.55,1,3420,Churned
1935,6615-NGGZJ,Male,56,No,No,14,Month-to-Month,Yes,36.97,100.55,1415.55,2,5224,Churned
1936,4255-DDUOU,Female,47,No,No,1,Month-to-Month,No,34.57,20.5,20.5,1,2398,Churned
1937,2984-MIIZL,Male,51,No,No,4,Month-to-Month,Yes,7.26,74.8,321.9,1,5882,Churned
1938,5590-YRFJT,Female,44,No,No,20,Month-to-Month,Yes,0.0,24.45,482.8,3,3298,Churned
1939,3677-TNKIO,Female,27,Yes,No,14,Month-to-Month,Yes,36.25,71.0,914.0,1,3228,Churned
1940,3329-WDIOK,Female,56,No,No,3,Month-to-Month,Yes,0.0,50.6,155.35,1,4800,Churned
1941,2873-ZLIWT,Female,64,No,No,40,Month-to-Month,Yes,2.03,84.85,3303.05,2,5764,Churned
1942,3415-TAILE,Female,21,Yes,No,2,Month-to-Month,Yes,27.27,65.7,134.35,1,4265,Churned
1943,1915-IOFGU,Female,53,No,No,1,Month-to-Month,Yes,41.39,70.5,70.5,2,4123,Churned
1944,3045-XETSH,Female,34,No,No,10,Month-to-Month,Yes,43.26,94.85,953.45,3,3074,Churned
1945,7239-HZZCX,Male,21,Yes,No,1,Month-to-Month,No,29.33,19.75,19.75,3,4851,Churned
1946,7683-CBDKJ,Male,42,No,No,14,Month-to-Month,Yes,45.6,65.45,937.6,1,2881,Churned
1947,0628-CNQRM,Male,49,No,No,22,One Year,Yes,19.8,67.5,1544.05,1,3378,Churned
1948,7665-TOALD,Female,25,Yes,No,1,Month-to-Month,Yes,14.19,69.6,69.6,1,2412,Churned
1949,0112-QWPNC,Male,61,No,No,49,One Year,Yes,39.55,84.35,4059.35,2,6452,Churned
1950,2777-PHDEI,Female,20,Yes,No,1,Month-to-Month,Yes,29.41,78.05,78.05,1,3458,Churned
1951,1196-AMORA,Male,63,No,No,7,Month-to-Month,Yes,38.07,73.6,520.0,1,2679,Churned
1952,4282-YMKNA,Female,55,No,No,9,Month-to-Month,Yes,16.48,74.75,706.6,2,5003,Churned
1953,5356-RHIPP,Male,38,No,No,1,Month-to-Month,No,45.49,20.2,20.2,1,5355,Churned
1954,0746-JTRFU,Male,22,Yes,No,2,Month-to-Month,Yes,0.0,25.05,56.35,1,4810,Churned
1955,4628-CTTLA,Male,23,Yes,No,57,Month-to-Month,Yes,0.0,39.3,2111.45,1,4917,Churned
1956,2876-VBBBL,Female,64,No,No,1,Month-to-Month,No,10.71,20.25,20.25,2,2783,Churned
1957,6834-NXDCA,Female,30,No,No,13,Month-to-Month,Yes,0.0,23.9,300.8,3,2967,Churned
1958,5597-GLBUC,Female,48,No,No,1,Month-to-Month,Yes,22.97,85.45,85.45,2,4931,Churned
1959,2748-MYRVK,Female,22,Yes,No,63,One Year,Yes,8.38,99.9,6137.0,3,4776,Churned
1960,4822-YCXMX,Male,64,No,No,25,Month-to-Month,Yes,8.31,84.8,2043.45,1,4203,Churned
1961,9821-POOTN,Male,48,No,No,35,Month-to-Month,Yes,48.47,75.2,2576.2,2,4639,Churned
1962,6559-ILWKJ,Male,44,No,No,71,Two Year,Yes,0.0,49.35,3515.25,1,4879,Churned
1963,4229-CZMLL,Male,49,No,No,6,Month-to-Month,Yes,6.32,74.9,469.8,1,4160,Churned
1964,3663-MITLP,Female,43,No,No,15,Month-to-Month,Yes,16.82,101.25,1457.25,3,3968,Churned
1965,9025-ZRPVR,Male,59,No,No,9,Month-to-Month,No,49.74,18.95,185.6,3,5403,Churned
1966,3285-UCQVC,Female,31,No,No,37,Month-to-Month,Yes,0.0,28.6,973.55,2,4429,Churned
1967,3737-GCSPV,Female,60,No,No,11,Month-to-Month,Yes,26.88,96.2,1222.05,1,3101,Churned
1968,4088-YLDSU,Male,21,Yes,No,55,One Year,Yes,10.61,104.15,5743.05,1,4369,Churned
1969,5797-APWZC,Female,41,No,No,1,Month-to-Month,Yes,31.68,90.6,90.6,1,2540,Churned
1970,3683-QKIUE,Female,51,No,No,6,Month-to-Month,Yes,21.91,50.8,288.05,2,4713,Churned
1971,4228-ZGYUW,Male,42,No,No,4,Month-to-Month,Yes,12.24,90.05,368.1,3,3212,Churned
1972,3519-ZKXGG,Female,61,No,No,3,Month-to-Month,Yes,44.34,75.85,256.6,2,4062,Churned
1973,6416-TVAIH,Male,39,No,No,1,Month-to-Month,Yes,30.62,68.5,68.5,3,5753,Churned
1974,5108-ADXWO,Male,30,No,No,11,Month-to-Month,Yes,38.88,73.5,791.75,1,4509,Churned
1975,3066-RRJIO,Female,29,Yes,No,1,Month-to-Month,Yes,13.04,69.95,69.95,3,5341,Churned
1976,6715-OFDBP,Male,52,No,No,5,Month-to-Month,Yes,14.26,70.05,346.4,1,4944,Churned
1977,1567-DSCIC,Male,59,No,No,8,Month-to-Month,Yes,23.89,94.0,773.65,1,2632,Churned
1978,2150-UWTFY,Female,21,Yes,No,22,Month-to-Month,Yes,42.98,61.15,1422.05,1,4626,Churned
1979,2683-BPJSO,Male,37,No,No,29,Month-to-Month,Yes,28.37,84.45,2467.1,1,2651,Churned
1980,2157-MXBJS,Male,20,Yes,No,13,One Year,Yes,41.22,75.3,989.45,3,4800,Churned
1981,1087-UDSIH,Female,38,No,No,3,Month-to-Month,No,13.28,19.6,59.75,3,5000,Churned
1982,5445-PZWGX,Male,63,No,No,62,One Year,Yes,8.08,102.0,6529.25,1,5090,Churned
1983,9170-CCKOU,Male,62,No,No,17,Month-to-Month,Yes,12.06,90.2,1454.15,1,2026,Churned
1984,1043-YCUTE,Male,19,Yes,No,56,Two Year,No,13.2,25.15,1327.15,3,6484,Churned
1985,3814-MLAXC,Female,58,No,No,31,Month-to-Month,Yes,16.63,79.85,2404.15,1,2554,Churned
1986,1226-UDFZR,Female,26,Yes,No,2,Month-to-Month,Yes,21.28,49.6,114.7,1,3599,Churned
1987,5442-UTCVD,Male,53,No,No,3,Month-to-Month,Yes,43.72,91.85,257.05,1,2704,Churned
1988,7734-DBOAI,Female,42,No,No,1,Month-to-Month,Yes,0.0,40.1,40.1,1,5434,Churned
1989,2114-MGINA,Female,57,No,No,14,Month-to-Month,Yes,10.3,89.8,1129.1,1,4107,Churned
1990,4489-SNOJF,Female,28,Yes,No,35,Month-to-Month,Yes,25.27,72.25,2568.55,1,5898,Churned
1991,2187-LZGPL,Female,36,No,No,7,Month-to-Month,Yes,0.0,40.1,293.3,2,4414,Churned
1992,9019-QVLZD,Female,58,No,No,1,Month-to-Month,Yes,32.13,79.55,79.55,2,5082,Churned
1993,3707-LRWZD,Female,44,No,No,32,One Year,Yes,40.26,84.05,2781.85,2,3553,Churned
1994,1455-ESIQH,Male,44,No,No,1,Month-to-Month,Yes,16.06,89.1,89.1,2,2905,Churned
1995,2979-SXESE,Female,57,No,No,17,Month-to-Month,Yes,25.79,94.4,1607.2,1,4103,Churned
1996,4013-TLDHQ,Male,59,No,No,19,Month-to-Month,Yes,20.26,78.25,1490.95,1,3666,Churned
1997,6121-VZNQB,Female,35,No,No,1,Month-to-Month,No,34.79,19.1,19.1,2,5890,Churned
1998,6996-KNSML,Female,26,Yes,No,1,Month-to-Month,Yes,35.25,74.9,74.9,1,5919,Churned
1999,2592-SEIFQ,Male,36,No,No,3,Month-to-Month,Yes,0.0,24.75,66.95,2,3503,Churned
2000,8642-GVWRF,Female,25,Yes,No,2,Month-to-Month,Yes,28.86,79.7,165.0,1,3039,Churned
2001,3400-ESFUW,Male,28,Yes,No,55,Two Year,Yes,8.8,57.55,3046.4,1,5463,Churned
2002,2057-ZBLPD,Female,50,No,No,21,Month-to-Month,Yes,42.22,86.5,1808.7,3,2036,Churned
2003,5502-RLUYV,Female,42,No,No,69,Month-to-Month,Yes,37.2,103.95,7446.9,2,4283,Churned
2004,9039-RBEEE,Male,27,Yes,No,39,Month-to-Month,Yes,0.0,48.95,1880.85,1,3080,Churned
2005,8417-FMLZI,Male,47,No,No,6,Month-to-Month,Yes,26.91,83.55,477.55,1,4242,Churned
2006,0515-YPMCW,Male,42,No,No,1,Month-to-Month,Yes,42.87,70.45,70.45,1,3525,Churned
2007,0378-XSZPU,Male,31,No,No,58,One Year,Yes,17.22,60.3,3563.8,2,4026,Churned
2008,4729-XKASR,Male,56,No,No,1,Month-to-Month,Yes,0.0,24.75,24.75,1,3001,Churned
2009,5449-FIBXJ,Male,34,No,No,19,Month-to-Month,Yes,28.04,103.3,2012.7,3,2349,Churned
2010,9837-BMCLM,Male,39,No,No,3,Month-to-Month,Yes,31.88,78.5,242.05,2,3567,Churned
2011,0137-UDEUO,Female,24,Yes,No,3,Month-to-Month,No,25.75,19.85,63.75,1,3398,Churned
2012,4925-LMHOK,Male,29,Yes,No,15,Month-to-Month,Yes,14.79,58.6,939.7,2,2003,Churned
2013,1455-UGQVH,Male,35,No,No,10,Month-to-Month,Yes,1.09,98.5,1037.75,2,4501,Churned
2014,8280-MQRQN,Female,39,No,No,1,Month-to-Month,Yes,23.7,50.45,50.45,3,2806,Churned
2015,2037-SGXHH,Male,25,Yes,No,38,Month-to-Month,Yes,49.7,94.65,3624.3,2,3498,Churned
2016,3178-FESZO,Female,45,No,No,1,Month-to-Month,Yes,20.23,100.25,100.25,1,5797,Churned
2017,6087-MVHJH,Female,44,No,No,16,Month-to-Month,Yes,17.8,88.45,1422.1,2,5186,Churned
2018,4603-JANFB,Male,51,No,No,1,Month-to-Month,Yes,12.13,69.85,69.85,1,4548,Churned
2019,3018-TFTSU,Male,44,No,No,12,Month-to-Month,Yes,18.38,81.7,858.6,1,2850,Churned
2020,4806-KEXQR,Male,27,Yes,No,4,Month-to-Month,Yes,43.06,79.9,324.3,1,4669,Churned
2021,7083-YNSKY,Female,22,Yes,No,15,Month-to-Month,No,45.84,25.4,399.6,1,2853,Churned
2022,7434-SHXLS,Female,21,Yes,No,1,Month-to-Month,No,15.73,20.9,20.9,3,5421,Churned
2023,7908-QCBCA,Female,47,No,No,1,Month-to-Month,Yes,33.46,69.4,69.4,1,2404,Churned
2024,6711-FLDFB,Female,62,No,No,7,Month-to-Month,Yes,46.79,74.9,541.15,1,5159,Churned
2025,4702-IOQDC,Female,58,No,No,1,Month-to-Month,Yes,46.17,70.1,70.1,3,2007,Churned
2026,6178-KFNHS,Female,34,No,No,12,Month-to-Month,Yes,35.8,78.3,909.25,1,3545,Churned
2027,1264-BYWMS,Male,40,No,No,55,Month-to-Month,Yes,47.38,96.8,5283.95,1,4089,Churned
2028,9658-WYUFB,Female,57,No,No,17,Month-to-Month,Yes,21.82,94.4,1617.5,1,2825,Churned
2029,2013-SGDXK,Female,27,Yes,No,1,Month-to-Month,Yes,1.63,84.3,84.3,1,2172,Churned
2030,3506-LCJDC,Male,52,No,No,1,Month-to-Month,No,8.03,19.95,19.95,1,4860,Churned
2031,3934-HXCFZ,Male,33,No,No,23,Month-to-Month,Yes,19.2,99.25,2186.4,1,5338,Churned
2032,7666-WKRON,Female,39,No,No,39,Two Year,Yes,24.45,80.45,3201.55,3,2224,Churned
2033,4910-AQFFX,Male,30,No,No,9,Month-to-Month,Yes,31.67,79.35,661.25,3,4533,Churned
2034,2154-KVJFF,Female,42,No,No,15,Month-to-Month,Yes,42.83,79.75,1111.85,3,2813,Churned
2035,9647-ERGBE,Female,64,No,No,30,Month-to-Month,Yes,39.74,100.05,3046.15,1,4664,Churned
2036,3428-XZMAZ,Male,64,No,No,1,Month-to-Month,Yes,45.86,69.35,69.35,2,5796,Churned
2037,0378-TOVMS,Female,20,Yes,No,3,Month-to-Month,Yes,10.6,85.8,272.2,1,5641,Churned
2038,4355-HBJHH,Male,49,No,No,67,Two Year,Yes,42.77,79.7,5293.4,1,6289,Churned
2039,0318-QUUOB,Male,25,Yes,No,1,Month-to-Month,Yes,43.67,80.55,80.55,1,4273,Churned
2040,5520-FVEWJ,Female,28,Yes,No,12,Month-to-Month,Yes,40.63,84.5,916.9,1,4154,Churned
2041,5572-ZDXHY,Female,25,Yes,No,22,Month-to-Month,Yes,29.07,84.3,1855.65,1,5313,Churned
2042,3750-CKVKH,Male,58,No,No,2,Month-to-Month,Yes,11.75,67.75,116.65,2,2299,Churned
2043,4547-KQRTM,Female,60,No,No,10,Month-to-Month,Yes,49.7,80.05,830.7,1,3740,Churned
2044,4877-EVATK,Male,30,No,No,1,Month-to-Month,No,46.77,20.0,20.0,2,3657,Churned
2045,7639-SUPCW,Female,32,No,No,22,Month-to-Month,Yes,3.95,48.8,1054.6,1,2270,Churned
2046,4658-HCOHW,Female,52,No,No,21,Month-to-Month,Yes,16.67,102.8,2110.15,1,3123,Churned
2047,3440-JPSCL,Female,26,Yes,No,6,Month-to-Month,Yes,5.16,99.95,547.65,2,3722,Churned
2048,2889-FPWRM,Male,31,No,No,72,One Year,Yes,34.87,117.8,8684.8,2,4432,Churned
2049,4290-BSXUX,Male,33,No,No,3,Month-to-Month,Yes,43.27,79.65,251.75,1,5036,Churned
2050,0325-XBFAC,Male,44,No,No,8,Month-to-Month,Yes,19.49,94.7,740.3,1,5811,Churned
2051,2462-XIIJB,Male,33,No,No,5,Month-to-Month,Yes,3.25,92.5,452.7,2,2810,Churned
2052,4760-XOHVN,Female,54,No,No,1,Month-to-Month,No,28.73,19.45,19.45,2,2865,Churned
2053,7817-BOQPW,Female,32,No,No,2,Month-to-Month,Yes,41.37,75.55,166.3,2,4320,Churned
2054,1853-UDXBW,Male,38,No,No,1,Month-to-Month,Yes,38.8,70.0,70.0,2,2485,Churned
2055,5458-CQJTA,Male,56,No,No,65,Two Year,Yes,40.47,74.8,4820.15,1,5207,Churned
2056,5219-YIPTK,Female,46,No,No,33,Month-to-Month,Yes,11.32,104.4,3409.6,1,3185,Churned
2057,3540-RZJYU,Female,21,Yes,No,15,Month-to-Month,Yes,20.03,86.2,1270.2,1,5829,Churned
2058,2091-MJTFX,Female,57,No,No,30,Month-to-Month,Yes,0.0,51.2,1561.5,3,4568,Churned
2059,0883-EIBTI,Female,23,Yes,No,2,Month-to-Month,No,28.02,19.5,31.55,3,2484,Churned
2060,7571-YXDAD,Female,37,No,No,2,Month-to-Month,Yes,38.28,74.9,147.15,1,2078,Churned
2061,3393-FMZPV,Female,59,No,No,25,Month-to-Month,Yes,36.24,100.25,2387.75,1,2195,Churned
2062,7486-KSRVI,Male,56,No,No,43,One Year,Yes,39.37,100.0,4211.55,1,4760,Churned
2063,8443-WVPSS,Male,58,No,No,10,Month-to-Month,Yes,43.28,99.85,990.9,1,4243,Churned
2064,3006-XIMLN,Female,34,No,No,2,Month-to-Month,Yes,42.89,94.2,193.8,2,5299,Churned
